Profession_classification,company_name,work_name,requirements,104_url,area,education,industry,seniority,number_of_applicants,salary,company_size,area_district,number_of_applicants_level,education_specialist,education_none,education_University,education_high_school,education_low_high_school,education_phd,education_master,month_salary_classfication,year_salary_classfication,time_salary_classfication,element_salary_classfication,max_salary,mix_salary,company_area
9,精剛精密科技股份有限公司,實驗室檢驗人員,"1.物性實驗室檢驗作業,如:拉伸測試
2.拉伸樣品製作
3.有車床加工經驗尤佳",//www.104.com.tw/job/7tchi?jobsource=jolist_a_date,台南市,高中,其他金屬相關製造業,經歷不拘,0~5人應徵,"月薪26,400~30,000元",nan,柳營區,1,0,0,0,1,0,0,0,1,0,0,0,30000.0,26400.0,台南市柳營區工一路15號
4,傳述國際有限公司,行銷企劃(台北),"1.針對醫療院所，規劃各項合作案。
2.針對糖尿病等相關族群(230萬人口)，提供線上及線下的整合行銷方案。
3.異業合作提案規劃及執行。
4.產品定位及行銷策略發想及執行。
5.規劃執行會員服務方案。",//www.104.com.tw/job/5q184?jobsource=jolist_b_date,台北市,大學,數位內容產業,2年以上,0~5人應徵,"月薪32,000~38,000元",15.0,信義區,1,0,0,1,0,0,0,0,1,0,0,0,38000.0,32000.0,台北市信義區基隆路一段420號3樓之3
12,三發地產股份有限公司,【工程部】高雄工務經理,"1.五年以上經驗,具大檢完整施工及交屋經驗
2.對分包商施工之監督與評估,依據施工圖進行工程檢討與審查
3.能帶領下屬控管施工進度與品質
4.工地環境與安全之維護及其它行政事務
5.有責任感,持續學習的心
",//www.104.com.tw/job/7ttpw?jobsource=jolist_a_date,高雄市,專科,建築及工程技術服務業,5年以上,0~5人應徵,nan,100.0,仁武區,1,1,0,0,0,0,0,0,0,0,0,0,,,高雄市仁武區
7,凱基證券股份有限公司,【凱基證券/衍生性商品部】資訊工程人員,"1.參與期權造市系統開發及維運；
2.建置交易系統監控平台，收集系統運行數據；
3.調校系統相關設定與架構，加速系統執行速度；
4.分析系統效能與瓶頸，並提出解決方式；
5.配合主管交辦任務；",//www.104.com.tw/job/7vfii?jobsource=jolist_a_date,台北市,大學,證券及期貨業,3年以上,0~5人應徵,nan,2925.0,中山區,1,0,0,1,0,0,0,0,0,0,0,0,,,台北市中山區明水路700號
8,互盛股份有限公司,商品維修服務專員(新竹地區)-底薪+獎金+分紅+旅遊/健檢補助,"1.辦公室自動化數位商品〈影印機、傳真機、列表機、會議系統、電話交換機等〉相關產品之維修與售後服務。
2.報到日起三個滿月，保障薪資35,000元整。
3.工作待遇為新人平均月薪資，另有高額獎金。
我們有完善的教育訓練，提供您最佳舞台，讓您實現理想成就未來，在職場上出類拔萃，成為耀眼明日之星！

關於互盛，歡迎透過官方網站了解更多www.eosasc.com.tw",//www.104.com.tw/job/oz7y?jobsource=jolist_b_date,新竹市,專科,百貨相關業,經歷不拘,0~5人應徵,"月薪35,000~50,000元",nan,,1,1,0,0,0,0,0,0,1,0,0,0,50000.0,35000.0,新竹市世界街16號1樓
5,燦坤實業股份有限公司,門市-新莊店(新北市新莊區)Apple服務專員,"【我們需要這樣的你】
充滿熱情、活力、積極的你
能不斷學習、持續精進的你
提供會員舒適消費體驗的你

歡迎加入燦坤TK3C，成就你的璀璨未來！
--------------------------------------------------
您對體驗新3C商品及家電商品有極高的熱情嗎?
您對於服務及跟群眾接觸有很高的興趣嗎?
您對於""溫暖且滿意的服務""非常重視嗎?
您對於挑戰高薪有強烈的動機嗎?
歡迎您加入TK3C這個大家庭!

【燦坤搭台~您來唱戲!敢無?】
新零售時代來臨提供線上購物實體守護的服務體驗，承諾線上線下一致的價格與優惠，以【3C專門家】提供顧客/會員滿意的消費體驗，員工築夢的最佳舞台，歡迎熱情、活力、積極、注重服務體驗、具有數位能力的您，一起加入TK3C，與我們打造新零售時代的TK3C，成就您與燦坤璀璨的黃金未來!

【職務內容】
1.優質且溫暖的顧客服務:
(1)O2O新零售服務體驗提供與策略執行。
(2)商品販售，提供顧客商品諮詢。
(3)提供售後服務、傾聽顧客意見、顧客關係經營。
(4)協助商品庫存查詢、結帳、包裝。
2.門市商品品類管理:
(1)負責商品進出貨、銷售管理及庫存管理。
(2)負責商品陳列佈置及檔期換檔作業。
(3)重點商品介紹、專區管理、目標達成。
3.門市管理執行:
(1)維持門市環境清潔，創造優質舒適的購物空間。
(2)創新商品陳列方式，展現門店特色。
(3)商圈客群經營與行銷活動展開。
(4)區域內活動與門市內同仁支援。",//www.104.com.tw/job/7zl0v?jobsource=jolist_b_date,新北市,高中,家庭電器／設備及用品零售業,經歷不拘,0~5人應徵,"月薪26,400~50,000元",nan,新莊區,1,0,0,0,1,0,0,0,1,0,0,0,50000.0,26400.0,新北市新莊區中平路108號
3,國泰世華商業銀行股份有限公司_人力資源部,【菁英業務】信用卡業務行銷專員(新竹),"1.信用卡專業顧問，依照客戶需求推薦信用卡產品。
2.領先業界首創金融服務站，全台灣皆有服務據點，讓你成為客戶諮詢燈塔。
3.給你保障底薪，你只需衝刺賺到百萬高獎金，還有季獎金和年終獎金及不定期的競賽獎勵，讓你有賺又有玩。
4.排班輪休，享受平日優惠好康不用假日人擠人。
5.專屬於你的個人ipad銷售工具，提高銷售效率。
7.新手沒關係，我們有專業教育訓練團隊，提供完整金融商品觀念與
銷售技巧，上手很快速。
8.國泰金控各類通路資源讓你靠，不用擔心無攤位施展推廣身手。

",//www.104.com.tw/job/3tkit?jobsource=jolist_b_date,新竹市,高中,銀行業,經歷不拘,0~5人應徵,"月薪26,400~35,000元",9000.0,,1,0,0,0,1,0,0,0,1,0,0,0,35000.0,26400.0,新竹市
10,台灣愛德克股份有限公司,"資深成形技術員-和發廠(含輪班津貼月薪$40,000~$49,000)","*全新廠房，全廠空調作業環境
1.提升成型加工技術及推行現場生產標準化
2.發掘問題點分析與對策、設定用料和工程標準
3.釐清模具、塑料、成型工法，並協調或對策解決
4.協助部署長設定工法改善達成成本降低
5.進行技術指導及教育訓練、人員技術考核
6.必須輪班(有輪班津貼)
7.須具備射出經驗2年以上

※表現良好具備技術者，有升任幹部機會！",//www.104.com.tw/job/3syyp?jobsource=jolist_d_date,高雄市,高中,其他電子零組件相關業,1年以上,0~5人應徵,"月薪30,000~39,000元",200.0,大寮區,1,0,0,0,1,0,0,0,1,0,0,0,39000.0,30000.0,高雄市大寮區和業三路85號
5,樂多多集團_樂多多世界股份有限公司,【樂多多集團】廚務主管薪資4~6萬-米其林指標/有熱情、挑戰米其林等級夥伴,"1、菜色製程操作：餐點前備置作業、出餐流程規劃。
2、餐點出餐品質維護：依菜色SOC執行、教學、檢核。
3、物料進銷存管理及維護：週期性訂貨系統作業、物料進貨驗收、庫存盤點，並依銷售數量進行數據分析及檢視異常情況。
4、食品安全管理及維護：計劃性維護厨區清潔，定期進行厨區整理整頓及倉儲管理事項，以確保食材及操作符合食品安全規範。
5、人員教學溝通，傳承廚藝技術及品質觀念",//www.104.com.tw/job/7y1qu?jobsource=jolist_a_date,新北市,高中,餐館業,2年以上,0~5人應徵,"月薪40,000~60,000元",1000.0,汐止區,1,0,0,0,1,0,0,0,1,0,0,0,60000.0,40000.0,新北市汐止區新台五路一段96號19樓C棟
10,南京資訊股份有限公司,FAE工程師,"1.主要負責業務支援技術及RMA技術處理之工作，具英文能力佳。
2.技術支援，並解決客戶之問題，具主機板設計經驗或驗證能力尤佳。
3.解決客戶應用技術問題並回饋給相關單位。
4.內部溝通客戶需求與問題。
5.撰寫技術文件與規格說明。",//www.104.com.tw/job/6q5o2?jobsource=jolist_d_date,台北市,專科,電腦及其週邊設備製造業,3年以上,0~5人應徵,nan,員工400人,內湖區,1,1,0,0,0,0,0,0,0,0,0,0,,,台北市內湖區陽光街365巷24號
5,永大建材股份有限公司,業務專員(苗栗),"主要經營對象：拜訪磁磚建材行。
1.開發區域磁磚建材行。
2.產品推廣介紹，樣品上架陳列。
3.客情維護銷售與收款。",//www.104.com.tw/job/7qyew?jobsource=jolist_b_date,苗栗縣,學歷不拘,建材／傢俱零售業,經歷不拘,0~5人應徵,"月薪28,000~35,000元",50.0,頭份市,1,0,1,0,0,0,0,0,1,0,0,0,35000.0,28000.0,苗栗縣頭份市公北二路87號
4,永豐商業銀行股份有限公司,法人金融處-中小企業金融規劃人員,"1.經營、開發中小企業客群專案。
2.發展綠能生態圈。",//www.104.com.tw/job/7d1lo?jobsource=jolist_b_date,台北市,大學,銀行業,3年以上,0~5人應徵,nan,nan,中山區,1,0,0,1,0,0,0,0,0,0,0,0,,,台北市中山區南京東路3段36號
9,貿隆機械股份有限公司,試機工程師,"1、基本設備操作與調整
2、執行試機計畫與測試
3、紀錄試機問題與撰寫試機報告
4、追蹤或跟催改善項目
5、其他主管交辦事項

",//www.104.com.tw/job/79cjr?jobsource=jolist_c_date,台南市,專科,專用生產機械製造修配業,經歷不拘,0~5人應徵,"月薪30,000~36,000元",90.0,仁德區,1,1,0,0,0,0,0,0,1,0,0,0,36000.0,30000.0,台南市仁德區開發六路24號(717)
1,巨匠電腦股份有限公司(巨匠電腦)(巨匠美語),【巨匠東大日語】門市課程銷售顧問#保障底薪+獎金4萬以上#完整升遷制度#教育訓練#員工進修(美語中區),"∎銷售日、美語課程
∎電話招生、邀約
∎學員服務&定期關懷學員
∎分校環境清潔
∎主管交辦事項
∎上班時間:13:00~22:00(排休制，依當月紅字排休)

【薪資】
∎每月保障高底薪(30000-33000)+業績獎金(績效獎金+月獎金+季獎金)


【員工福利】:
∎升正式員工可免費進修專業能力(每半年員工自行選課制列入年度績效考核評分)
∎享員工旅遊.員工聚餐.生日禮金.健康檢查.第二外語語言，電腦專業進修優惠.享年度特休,員工國內外旅遊每年2次

【巨匠理念】
提供一個高品質的外語學習環境及優良的正向工作環境給巨匠美語的每一位伙伴&客戶!!如果這也是你的夢想工作環境,歡迎加入我們的行列~",//www.104.com.tw/job/7olzh?jobsource=jolist_a_date,台中市,專科,補習班,經歷不拘,0~5人應徵,"月薪30,000~80,000元",1000.0,西區,1,1,0,0,0,0,0,0,1,0,0,0,80000.0,30000.0,台中市西區公益路155巷9號3樓
15,衛生福利部彰化醫院,約用小兒科主治醫師,"1.具醫師證書及小兒科專科醫師證書及其次專科醫師證書
2.面試時請攜帶相關證明文件影本",//www.104.com.tw/job/2z7jr?jobsource=jolist_b_date,彰化縣,大學,醫院,經歷不拘,0~5人應徵,nan,員工800人,埔心鄉,1,0,0,1,0,0,0,0,0,0,0,0,,,彰化縣埔心鄉舊館村中正路二段80號
2,三創數位股份有限公司,【三創生活園區FT】顧客服務專員,"我們正在尋找喜歡與人互動、並樂於解決問題的夥伴！
如果你也熱愛歡迎你帶著解決問題與積極優化、學習的熱忱加入我們，
一起為顧客創造更好的體驗與服務。

工作內容:
1.顧客諮詢，接待服務及動線引導
2.活動說明及贈品兌換/盤點
3.會員申辦，集點服務
4.停車優惠折抵服務
5.總機電話接聽，全館廣播服務及系統操作管理
6.顧客意見處理及分析
7.國外旅客退稅服務
8.娃娃車、輪椅、行動電源租借服務
9.意外，緊急事件通報及處理
10.賣場巡視

*輪班排休",//www.104.com.tw/job/5qgue?jobsource=jolist_b_date,台北市,專科,百貨相關業,經歷不拘,6~10人應徵,"月薪30,000~34,000元",150.0,中正區,2,1,0,0,0,0,0,0,1,0,0,0,34000.0,30000.0,台北市中正區市民大道三段2號
2,展義股份有限公司,國外業務助理,"1.往來e-mail回覆,交期協調及安排船務工作.
2.內部訂單的處理及其他業務部的庶務.
3.需具備英文書信能力.",//www.104.com.tw/job/6lkcg?jobsource=jolist_c_date,新北市,大學,綜合商品批發代理業,2年以上,0~5人應徵,"月薪32,000~38,000元",30.0,淡水區,1,0,0,1,0,0,0,0,1,0,0,0,38000.0,32000.0,新北市淡水區中正東路二段27之6號7樓
5,全球動力科技股份有限公司,業務助理,"1.協助業務開發之後勤作業，包含合作企劃書修訂、行程安排等支援事項
2.保持與客戶間之聯繫，協助業務回覆e-mail
3.處理及追蹤客戶訂單及帳款狀況
4.定期製作報表，供業務人員或主管參考
5.協助業務人員處理銷售相關之公司內部行政作業
6.協助社群、行銷相關業務
7.主管交辦事項",//www.104.com.tw/job/6hdto?jobsource=jolist_b_date,台北市,專科,電腦軟體服務業,經歷不拘,6~10人應徵,"月薪30,000~40,000元",60.0,松山區,2,1,0,0,0,0,0,0,1,0,0,0,40000.0,30000.0,台北市松山區八德
2,名川建築開發股份有限公司,行政助理,"1.負責一般文書資料處理及歸檔工作。
2.協助處理庶務性行政工作（如：事務機器叫修維護、文具用品採買）。
3.收發公文並處理會簽文件。
4.負責外出送件、物件寄送。
5.負責接待訪客、準備會議室及茶水。
6.協助訂購餐點。
7.負責辦公室環境與設備之清潔與維護。
8.支援其他部門業務（如：工務、業務、財務）。
財務:簡易財務事務協助、簡易銀行業務協助
工務:合約書、行政文書協助
業務:銷售流程協助、管委會成立協助
9.其他主管交辦事項。


願意學習並接受指導、工作細心、主動幫忙及穩定性高者
不限經歷、學歷，無相關經驗可",//www.104.com.tw/job/7yj2r?jobsource=jolist_c_date,桃園市,高中,建築工程業,經歷不拘,11~30人應徵,"月薪27,000~35,000元",6.0,蘆竹區,3,0,0,0,1,0,0,0,1,0,0,0,35000.0,27000.0,桃園市蘆竹區經國路900號5樓
4,十三洋行有限公司,創意行銷企劃(部門擴編每月有執案獎金),"1.	對網路及網路行銷推廣有熱情。
2.	熟識FB操作，其他社群平台、自媒體操作擴散。
3.	能與客戶溝通，並給予網路行銷及廣告投放建議。
4.	具多元文字撰寫能力，有社群、Blog、新聞稿撰稿和網頁規畫經驗。
5.	熟悉網路語言，中重度網路使用者，具各產業敏銳度為佳。
6.	能耐心及精準與設計人員溝通所需視覺構圖。
7.	具PPT及文書處理工具應用之能力。
8.	反應速度快，有效掌控及分配工作優先順序。
9.	平時常關注時下議題、網路流行話題與時事。
10.	其他主管交辦事項。

※本職務除基本薪資外，每月另有績效獎金。
",//www.104.com.tw/job/6q7zj?jobsource=jolist_c_date,新北市,專科,廣告行銷公關業,1年以上,11~30人應徵,"月薪32,000~42,000元",20.0,板橋區,3,1,0,0,0,0,0,0,1,0,0,0,42000.0,32000.0,新北市板橋區文化路二段331號6樓
5,永順不動產經紀有限公司,太平洋房屋｜高鐵站前加盟店｜高獎金ｘ時間彈性｜年輕團隊,"太平洋房屋台中高鐵站前加盟店
地址：烏日區高鐵二路265號


房仲業這麼多要怎麼選？
哪一間房仲公司適合我？
上班採佛系管理、自由發揮

對的人擺在對的公司、對的位置、對的工作內容
用行為來檢視業績，而不是用業績來檢討行為。

給你舞台、給你自由
自己的人生自己規劃
倘若如果需要協助

將用行為分析學來帶領團隊
把重點放在你的行為
行為的累積=想要的結果
任務很簡單
就是交付給你、主管想要你做的行為
沒有教不會，而是你的行為所產生的結果

行為科學管理
是一種根據大量實驗數據導出的科學理論
無論對象是誰都可以讓結果重現

",//www.104.com.tw/job/7zq32?jobsource=jolist_a_date,台中市,高中,不動產經營業,經歷不拘,0~5人應徵,nan,nan,烏日區,1,0,0,0,1,0,0,0,0,0,0,0,,,台中市烏日區.
4,臺北市私立何氏語文短期補習班,教育諮詢行政專員(台北市內湖區),"1.課程諮詢與招生
2.家長聯繫與電訪
3.校務行政-倉管、人事、課務、出納等
4.專案活動策劃與執行",//www.104.com.tw/job/76fy3?jobsource=jolist_c_date,台北市,專科,其他教育服務業,經歷不拘,0~5人應徵,"月薪30,000~33,000元",150.0,內湖區,1,1,0,0,0,0,0,0,1,0,0,0,33000.0,30000.0,台北市內湖區
5,DK_高博士國際有限公司,【直營門市】銷售人員(竹北店),協助門市整理環境、協助缺貨上架理貨、協助服務客人、協助門市事務處理與細心開關班結帳…,//www.104.com.tw/job/5744h?jobsource=jolist_c_date,新竹縣,學歷不拘,百貨相關業,經歷不拘,0~5人應徵,"月薪26,400~32,000元",199.0,竹北市,1,0,1,0,0,0,0,0,1,0,0,0,32000.0,26400.0,新竹縣竹北市
3,財團法人上善人文基金會中央書局,行政會計,"1.收發、記錄及彙整交易產生之原始憑證
2.初審各項費用支付之發票、單據及分類
3.協助書店營業稅彙整及各類所得相關資料收集
4.協助書店內部費用報銷及行政庶務
5.櫃檯收銀整併及入金對帳
6.主管交辦事項",//www.104.com.tw/job/7351h?jobsource=jolist_d_date,台中市,專科,其他組織,3年以上,11~30人應徵,"月薪30,000~40,000元",nan,中區,3,1,0,0,0,0,0,0,1,0,0,0,40000.0,30000.0,台中市中區台灣大道一段235號
5,有巢氏房屋新店央北星運加盟店_星運不動產經紀有限公司,不動產仲介業務,"1.開發二手房屋、新古屋、預售屋仲介買賣。
2.針對客源進行電話行銷與客戶經營開發銷售。
3.提供不動產買賣仲介服務。
4.提供不動產租賃仲介服務。
5.歡迎剛畢業之新鮮人無仲介經驗亦可。
",//www.104.com.tw/job/7oube?jobsource=jolist_b_date,新北市,學歷不拘,不動產經營業,經歷不拘,0~5人應徵,nan,員工10人,新店區,1,0,1,0,0,0,0,0,0,0,0,0,,,新北市新店區中央五街42之1號
10,春錫機械工業股份有限公司,作業員(研磨加工),品質檢驗員,//www.104.com.tw/job/76t19?jobsource=jolist_b_date,台中市,高中以下,金屬手工具製造業,經歷不拘,6~10人應徵,"月薪26,400元以上",170.0,太平區,2,0,0,0,0,1,0,0,1,0,0,0,,26400.0,台中市太平區工業路189號
8,上銀科技股份有限公司,醫療器材韌體開發工程師,"醫療設備復健機與內視鏡扶持臂電控系統開發：
1.電控系統電路圖/PCBLayout開發與設計
2.電控系統開發、韌體硬體整合
3.16/32位元微控制器韌體開發
",//www.104.com.tw/job/79wsk?jobsource=jolist_b_date,台中市,碩士,專用生產機械製造修配業,經歷不拘,0~5人應徵,nan,員工4800人,南屯區,1,0,0,0,0,0,0,1,0,0,0,0,,,台中市南屯區精科八路13號
5,錢櫃企業股份有限公司,"錢櫃南京店-中班月薪服務人員41,500【任職滿六個月可領取獎金18000元】","––––––––––––––––––––薪資待遇–––––––––––––––––––

◆◆◆中班外場服務人員◆◆◆
月薪：41,500(不含績效獎金)
休假：適用變形工時，四週休10日(國定假日另計)
工時：9小時/日(不含休息用餐時間)
月薪內含浮動薪資-出勤獎勵金2000元

––––––––––––––––––––工作內容–––––––––––––––––––

◆◆◆服務人員◆◆◆
1.顧客接待服務
2.餐飲提供服務
3.包廂清潔服務

———【歡迎蒞臨門市應徵或透由人力銀行投遞履歷】———",//www.104.com.tw/job/7l8yc?jobsource=jolist_a_date,台北市,高中,休閒服務業,經歷不拘,0~5人應徵,"月薪41,500元",2000.0,中山區,1,0,0,0,1,0,0,0,1,0,0,0,,41500.0,台北市中山區南京東路二段3號
1,財團法人基督教芥菜種會,社會服務培力專員(孫理蓮紀念營地聖經文化園區/萬里),"1.發展社區服務工作並建立社區支持性網絡，實踐組織使命「培育、成長、分享、傳
承」。
2.萬里、金山、基隆地區內學校及機關單位的合作拜訪與關係維繫。
3.執行個案訪視流程，及個案特殊狀況處置。
4.規劃辦理各項社區服務及培育活動方案(營隊、兒少培力課程、親子講座會)。
5.協助開案、各項資源開發與整合。
6.回饋服務過程之處理建議及專案進度控管。
7.機動支援營地各項事務。
",//www.104.com.tw/job/7z2vg?jobsource=joblist_morej,新北市,大學,社會福利服務業,5年以上,0~5人應徵,"月薪38,000~41,000元",202.0,萬里區,1,0,0,1,0,0,0,0,1,0,0,0,41000.0,38000.0,新北市萬里區玉田路25號
7,PhisonElectronicsCorp_群聯電子股份有限公司,SSD韌體工程師0201,"1.開發PCIeNVMeSSDFirmware。
2.SSDFirmware演算法開發與撰寫。
3.FW架構系統分析及優化,提升效能。",//www.104.com.tw/job/3fc7k?jobsource=jolist_c_date,苗栗縣,碩士,IC設計相關業,經歷不拘,11~30人應徵,nan,3200.0,竹南鎮,3,0,0,0,0,0,0,1,0,0,0,0,,,苗栗縣竹南鎮群義路1號
4,WorldGym_香港商世界健身事業有限公司台灣分公司,健身諮詢專員(WorldGym桃園大有店),"想成為月均薪6萬元的健身諮詢專員嗎？
無論你有沒有相關工作經驗，都歡迎成為我們的夥伴!
我們提供你：

【專業培訓】
★業務銷售技巧傳授→從銷售小白變身超級業務
★會員關係經營→跟會員保持良好關係，做出好口碑你就是業績王!
★資深專員親自指導→想學阿？我教你

【豐厚獎酬】
★高保障底薪，新人期間好安心
★高獎金制度，努力一定看得見回報！

【超讚福利】
★健身房免費會籍，下班後練一下
★年度大型春酒、主題派對、多元團康活動，我們同仁都是嗨咖

《健身諮詢專員的工作日常》

1.負責內勤產品介紹；協助客戶參觀內部環境
2.為客戶解答產品相關問題

如果你對運動有熱忱、有企圖心、願意接受完整培訓
月均薪6萬真的不是夢想，投出你的履歷，讓我們為你圓夢!",//www.104.com.tw/job/72c0b?jobsource=jolist_c_date,桃園市,高中,運動服務業,經歷不拘,0~5人應徵,"月薪26,400~200,000元",nan,桃園區,1,0,0,0,1,0,0,0,1,0,0,0,200000.0,26400.0,桃園市桃園區大有路630號1樓
12,喻台生建築師事務所,鋼構目視檢測人員/建築/土木主辦工程師(新北市板橋區)遠信DS,"鋼構目視檢測人員
設備、管線、鋼構等非破壞檢測。
1.學歷：大專以上。
2.證照：非破壞目視檢測人員證照。
4.工作地點：新北市板橋區亞東段臨高爾富路(距亞東醫院捷運站300m(3號出口)，位於南公園及Tpark戶外停車場中間
--------------------------------------------------------------------
建築/土木主辦工程師(新北市板橋區)遠信DS
1.學歷：大專以上建築、土木、營建管理相關科系畢業。
2.經歷：具建築/土木、營建工程監造工作5年以上經驗，另具BIM審查能力。
3.證照：公共工程品質管理人員證書-建築組(效期內)，具職業安全衛生管理員證照佳(效期內)。
4.工作地點：新北市板橋區亞東段臨高爾富路(距亞東醫院捷運站300m(3號出口))，位於南公園及Tpark戶外停車場中間",//www.104.com.tw/job/7zqs0?jobsource=jolist_a_date,新北市,專科,建築工程業,經歷不拘,0~5人應徵,nan,員工175人,板橋區,1,1,0,0,0,0,0,0,0,0,0,0,,,新北市板橋區亞東段臨高爾富路(距亞東醫院捷運站300m(3號出口)
5,眾陽機械製造股份有限公司,豆花店店長,"
2.執行豆花店，日常營運銷售及甜點配料製作,處理客人服務事件。
3.具豆花製作及配方技術者,勇於創新豆花產品開發,追求傳統美食的意境,尤佳。
3..有網路社群與電商平台銷售經驗。",//www.104.com.tw/job/7yyqy?jobsource=jolist_d_date,新北市,高中,電力機械器材製造修配業,2年以上,0~5人應徵,"月薪35,000~45,000元",70.0,土城區,1,0,0,0,1,0,0,0,1,0,0,0,45000.0,35000.0,新北市土城區
3,台北富邦商業銀行股份有限公司,經驗個金客戶經理(汐止分行),"推廣各項金融商品、維繫客戶關係，提供理財規劃服務

★★★歡迎加入本行優秀理財團隊★★★
1.實力堅強的團隊：最佳鑽石團隊計畫，由資深RM帶領團隊開發客戶，觸動客戶實動率，本行提供豐富資源，透過團隊合作、團隊共營共享客戶，創造服務極大化效益。
2.薪資獎勵優：除個人業務績效獎金外，提供「鑽石團隊獎金」，擔任團隊Leader額外獎金制度。
3.企業品牌形象佳、優秀人才晉升發展、專業的教育訓練並具備強大系統及銷售工具。
誠摯邀請您加入!!!",//www.104.com.tw/job/7lhml?jobsource=jolist_a_date,新北市,專科,銀行業,2年以上,0~5人應徵,"月薪35,000~100,000元",8710.0,汐止區,1,1,0,0,0,0,0,0,1,0,0,0,100000.0,35000.0,新北市汐止區
13,MT.SylviaCoffee雪山貓輕食_雪山貓國際有限公司,行銷美編專員,"1.設計製作平面文宣、海報和DM
2.影片拍攝剪輯、照片調光調色修圖、音樂製作制入影片.
3.拍攝商品、去背修圖、美工排版
4.進行圖稿、文案的排版設計
5.社群媒體操作-FB/IG/Line@/自媒體之經營維護
6.網站商品上架

",//www.104.com.tw/job/7zjgq?jobsource=jolist_b_date,台南市,專科,餐館業,經歷不拘,11~30人應徵,"月薪30,000~35,000元",20.0,安南區,3,1,0,0,0,0,0,0,1,0,0,0,35000.0,30000.0,台南市安南區開安路165號1樓
5,台灣尖端先進生技醫藥股份有限公司_尖端幹細胞,菁英計畫業務代表(彰化駐區),百萬年薪等你來挑戰！未來可培訓成為幹部主管1.臍帶血幹細胞保存業務推廣2.業務開發，業務規劃，顧客關係維護3.拜訪醫護人員及其他合作通路建立良好互動關係4.不定期舉辦大小型活動5.平日廣泛收集有效名單、電話約訪,//www.104.com.tw/job/2sqaw?jobsource=jolist_c_date,彰化縣,高中,其他醫療保健服務業,1年以上,0~5人應徵,"年薪520,000~1,250,000元",nan,彰化市,1,0,0,0,1,0,0,0,0,1,0,0,1250000.0,520000.0,彰化縣彰化市
6,銅花精緻涮涮鍋_八面傳香管理顧問有限公司,銅花精緻涮涮鍋高雄左營店外場正職服務人員,"一「銅」慶祝你最重要的時刻，
把每一秒，都「花」在值得品嚐的事物上。
有意願投入於餐飲服務業者，我們歡迎你的加入
請不要侷限自己追求夢想的機會！

工作內容
1.協助處理外場相關事宜
2.維護餐廳內外環境整潔
3.專業又親切的桌邊服務，提供客人超乎預期的服務
4.學習店內相關產品製作、介紹、銷售
5.聆聽他人主管及同儕意見並樂於溝通，共同追求團隊目標業績達成
6.持續學習保持樂觀態度，從基層培育為營運幹部，學習管理外場內場事務及營運管理
",//www.104.com.tw/job/594e4?jobsource=jolist_c_date,高雄市,學歷不拘,餐館業,1年以上,0~5人應徵,"月薪30,000~45,000元",25.0,左營區,1,0,1,0,0,0,0,0,1,0,0,0,45000.0,30000.0,高雄市左營區文奇路217號
7,華翰物產實業股份有限公司,資料科學家(DataScientist)-高雄(Kaohsiung),"●我們正在尋找數名資料科學家，此職位將
1.與領域專家結合資料面將商業問題轉化為可分析的條件以及狀態
2.進行數據蒐集、清理、保存並確保資料品質無暇
3.對資料進行分析，以提供市場開發策略建議
4.對市場進行系統性的宏觀分析並以資料進行相關預測
5.須與資料工程師共同建立資料流與開發相關API
6.開發相關介面與儀表板供內部使用者使用
7.須持續學習並精進相關技術(不只限於工程領域)

●必備條件:
1.熟練Python以及資料處理相關技術
2.有訓練數值型模型的業界經驗且該模型有投入商業使用
3.具備git技術
4.具備英文溝通能力(要敢開口說)

●加分項目:
1.具備爬蟲能力
2.有個人SideProject/數據競賽經驗/git，任何可展現經驗與熱忱的作品

------------------------------------------------------------------------

●WeareseekingseveralDataScientistto
1.Collaboratewithdomainexpertisetotransformbusinessproblemintoanalyzablestates
2.Scrape,clean,storeandensurethequalityandconsistencyofdata
3.Analyzebusinessrelateddataandcomeupwithfeasiblestrategy
4.Analyzethewholemarketfromamacroandmicroviewandconductnecessaryprediction
5.CollaboratewithdataengineertobuildupreliabledatapipelineandAPI
6.Developdashboardandfriendlyinterfaceforinternalusers
7.Learnandapplytherelatedcuttingedgetechnologyifnecessary

●Musthave:
1.ProficiencyinPythonanddatamanipulationskills
2.Familiarwithnotonlymachinelearningpackagebutalsothetheoryofcommonalgorithms,timeseriesrelatedalgorithmwillalsobeaccepted
3.Familiarwithgit
4.AbletocommunicateinEnglish

●Nicetohave:
1.Abletoscrapedatafromweb
2.Anysideprojectorcompetitionexperienceisaplus",//www.104.com.tw/job/7wgov?jobsource=jolist_a_date,高雄市,大學,綜合商品批發代理業,1年以上,0~5人應徵,nan,員工500人,新興區,1,0,0,1,0,0,0,0,0,0,0,0,,,高雄市新興區青年一路156號
